,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,382000.0,161000.0,,
June 2010,351000.0,1031000.0,,
September 2010,402000.0,1329000.0,,
December 2010,528000.0,92000.0,98242000.0,17291000.0
March 2011,499000.0,272000.0,,
June 2011,439000.0,944000.0,104708000.0,20573000.0
September 2011,489000.0,244000.0,109997000.0,20463000.0
December 2011,461000.0,-1133000.0,110344000.0,18116000.0
March 2012,606000.0,-989000.0,111168000.0,19871000.0
June 2012,377000.0,-367000.0,109353000.0,19072000.0
September 2012,441000.0,-47170000.0,59565000.0,17709000.0
December 2012,539000.0,-1692000.0,59077000.0,17550000.0
March 2013,463000.0,-570000.0,57533000.0,16743000.0
June 2013,597000.0,-1288000.0,56922000.0,17575000.0
September 2013,371000.0,-7804000.0,54569000.0,19020000.0
December 2013,433000.0,-5991000.0,54314000.0,19908000.0
March 2014,375000.0,-674000.0,52904000.0,19667000.0
June 2014,379000.0,3272000.0,51103000.0,18619000.0
September 2014,432000.0,-10273000.0,40728000.0,18224000.0
December 2014,320000.0,-41000.0,36175000.0,14454000.0
March 2015,312000.0,-67000.0,35443000.0,14170000.0
June 2015,287000.0,2053000.0,36961000.0,15109000.0
September 2015,287000.0,1144000.0,37767000.0,16155000.0
December 2015,510000.0,145000.0,35661000.0,15183000.0
March 2016,391000.0,479000.0,34283000.0,14083000.0
June 2016,336000.0,791000.0,35249000.0,15346000.0
September 2016,378000.0,1912000.0,36735000.0,16810000.0
December 2016,430000.0,-485000.0,35760000.0,15781000.0
March 2017,483000.0,715000.0,35795000.0,15992000.0
June 2017,389000.0,617000.0,34957000.0,15314000.0
