,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2012,11133750.0,4501500.0,-3083000.0,,
June 2012,11133750.0,4501500.0,-3083000.0,,
September 2012,11133750.0,4501500.0,-3083000.0,,
December 2012,11133750.0,4501500.0,-3083000.0,,
March 2013,13892000.0,5733000.0,-2713000.0,,
June 2013,15239000.0,6112000.0,-1996000.0,,
September 2013,18098000.0,7821000.0,-3175000.0,,
December 2013,23199000.0,9830000.0,-6277000.0,63135000.0,51035000.0
March 2014,25971000.0,10754000.0,-6980000.0,65870000.0,52189000.0
June 2014,35130000.0,12200000.0,-14805000.0,190877000.0,177115000.0
September 2014,29998000.0,11177000.0,-8196000.0,178171000.0,162948000.0
December 2014,34011000.0,11868000.0,-11770000.0,184497000.0,166674000.0
March 2015,31289000.0,12213000.0,-10974000.0,170176000.0,151535000.0
June 2015,33955000.0,13722000.0,-12025000.0,168936000.0,150305000.0
September 2015,33138000.0,13857000.0,-8291000.0,156216000.0,101936000.0
December 2015,37641000.0,14303000.0,-13569000.0,173761000.0,119131000.0
March 2016,33901000.0,13311000.0,-11151000.0,163645000.0,114933000.0
