,OperatingExpenses,NetIncomeLoss,Assets
June 2009,254990.0,-351792.75,
September 2009,254990.0,-351792.75,
December 2009,254990.0,-351792.75,
March 2010,254990.0,-351792.75,
June 2010,-965000.0,-1062000.0,
September 2010,-27000.0,-110000.0,
December 2010,-24000.0,-121000.0,
March 2011,-23000.0,-175000.0,4438817.0
June 2011,-990000.0,-1099000.0,3345513.0
September 2011,41596.0,-142328.0,3225656.0
December 2011,-24000.0,-135000.0,3114935.0
March 2012,-35000.0,-41000.0,3093779.0
June 2012,-1061000.0,-1146000.0,1991756.0
September 2012,32810.0,-117852.0,1873539.0
December 2012,25826.0,-110908.0,1776798.0
March 2013,-24000.0,-56000.0,1743263.0
June 2013,803000.0,-876000.0,891264.0
September 2013,44000.0,-82000.0,853601.0
December 2013,28000.0,-66000.0,805938.0
March 2014,32000.0,-144000.0,672137.0
June 2014,438000.0,-471000.0,225798.0
September 2014,50286.0,-82465.0,188619.0
December 2014,27000.0,-60000.0,155441.0
March 2015,28000.0,-20000.0,163324.0
June 2015,156000.0,-179000.0,21891.0
September 2015,42747.0,26608.0,39922.0
December 2015,23000.0,-23000.0,39924.0
March 2016,24000.0,-19000.0,44623.0
June 2016,26000.0,-26000.0,31926.0
September 2016,38243.0,-32557.0,37612.0
December 2016,24000.0,-23000.0,38301.0
March 2017,23000.0,-23000.0,38303.0
June 2017,21125.0,12675.0,45054.0
September 2017,21940.0,-3063.0,36056.0
December 2017,31668.0,-31667.0,21336.0
March 2018,13000.0,-8000.0,26439.0
June 2018,35921.0,-25084.0,38426.0
September 2018,8901.0,33150.0,3880.0
December 2018,22181.0,-22181.0,3335.0
