,OperatingExpenses,NetIncomeLoss,Assets
March 2009,326527.5,6483274.25,
June 2009,326527.5,6483274.25,
September 2009,326527.5,6483274.25,
December 2009,326527.5,6483274.25,
March 2010,657717.0,-12007299.0,
June 2010,656762.0,-1761914.0,
September 2010,763958.0,33525107.0,
December 2010,1158046.0,66872039.0,535067061.0
March 2011,1739528.0,43267302.0,
June 2011,2156690.0,-37804810.0,735230841.0
September 2011,1919101.0,-66626722.0,629072379.0
December 2011,1380354.0,-12601695.0,584077695.0
March 2012,1398981.0,5210739.0,646248702.0
June 2012,1196780.0,-40758996.0,512649086.0
September 2012,1107514.0,36719707.0,517282370.0
December 2012,1311917.0,-28573742.0,479691588.0
March 2013,1233960.0,-9840954.0,480941693.0
June 2013,1172306.0,-40473307.0,404966975.0
September 2013,1007274.0,11295808.0,355232668.0
December 2013,910591.0,-10220519.0,320361211.0
March 2014,852451.0,29870258.0,352879536.0
June 2014,933392.0,-3810013.0,360354115.0
September 2014,913099.0,-40900648.0,321330869.0
December 2014,803925.0,-23938942.0,267179248.0
March 2015,659684.0,-18534144.0,244063771.0
June 2015,665122.0,10604276.0,329497417.0
September 2015,662780.0,-32258245.0,240849897.0
December 2015,633496.0,-11748037.0,224714040.0
March 2016,552993.0,1653548.0,212773928.0
