,OperatingExpenses,NetIncomeLoss,Assets
March 2009,128938.0,7886723.25,
June 2009,128938.0,7886723.25,
September 2009,128938.0,7886723.25,
December 2009,128938.0,7886723.25,
March 2010,122964.0,-12666353.0,
June 2010,122964.0,-12666353.0,
September 2010,122964.0,36232048.0,
December 2010,122964.0,47314803.0,362583007.0
March 2011,129429.75,33094816.0,
June 2011,129429.75,-31484897.0,345886357.0
September 2011,129429.75,-42463384.0,308495769.0
December 2011,129429.75,4799932.0,311835414.0
March 2012,134070.0,14429842.0,328589707.0
June 2012,126162.0,-31172383.0,292109037.0
September 2012,118360.0,33230436.0,316793862.0
December 2012,120992.0,-7770795.0,299722359.0
March 2013,124507.0,-575888.0,
June 2013,125379.0,-21285219.0,256758990.0
September 2013,134948.0,9833740.0,255982378.0
December 2013,107373.0,-4354383.0,235185035.0
March 2014,110402.0,10840683.0,256427079.0
June 2014,114724.0,259815.0,235070611.0
September 2014,124458.0,-28806978.0,200504169.0
December 2014,95600.0,-30841855.0,160947266.0
March 2015,97577.0,-10913002.0,115347130.0
