,NetIncomeLoss,Assets
March 2011,-1868250.0,
June 2011,-1868250.0,
September 2011,-1868250.0,
December 2011,-1868250.0,1712851000.0
March 2012,10096333.333333334,
June 2012,10096333.333333334,
September 2012,4625000.0,
December 2012,10096333.333333334,1661076000.0
March 2013,4625000.0,1628754000.0
June 2013,4927000.0,1632876000.0
September 2013,3219000.0,1597818000.0
December 2013,1937000.0,1947039000.0
March 2014,1883000.0,1764758000.0
June 2014,3770000.0,1802392000.0
September 2014,4765000.0,1799325000.0
December 2014,2314000.0,1783380000.0
March 2015,3016000.0,1766048000.0
June 2015,5284000.0,1737223000.0
September 2015,5199000.0,1744709000.0
December 2015,3071000.0,1762729000.0
March 2016,3861000.0,1737578000.0
June 2016,7767000.0,1799266000.0
September 2016,7505000.0,1795035000.0
December 2016,6399000.0,1790619000.0
March 2017,6572000.0,1727173000.0
June 2017,8888000.0,1886310000.0
September 2017,7389000.0,1854128000.0
December 2017,3115000.0,1806401000.0
March 2018,6953000.0,1839264000.0
June 2018,9420000.0,1877230000.0
September 2018,8703000.0,1919403000.0
December 2018,5678000.0,1915381000.0
March 2019,6542000.0,1928665000.0
June 2019,9643000.0,2015138000.0
September 2019,10924000.0,2005429000.0
December 2019,8794000.0,1996347000.0
March 2020,6069000.0,2056676000.0
June 2020,20948000.0,2217573000.0
September 2020,26293000.0,2220822000.0
December 2020,27835000.0,2184587000.0
March 2021,21344000.0,2198011000.0
June 2021,17894000.0,2201953000.0
September 2021,19000000.0,2234111000.0
December 2021,12553000.0,2215858000.0
March 2022,5291000.0,2004614000.0
June 2022,7990000.0,1941097000.0
