,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,-397003.0,,,
June 2010,-397003.0,,,
September 2010,-656459.0,,,
December 2010,-572032.0,2777672.0,2156486.0,621186.0
March 2011,-1288362.0,,,
June 2011,-2316811.0,,,
September 2011,-16649045.0,29815885.0,8047512.0,21768373.0
December 2011,4858907.0,25985411.0,4806849.0,21178562.0
March 2012,-22929169.0,29933922.0,8342578.0,21591344.0
June 2012,-17586042.0,,,
September 2012,-5078909.0,31282781.0,2259897.0,29022884.0
December 2012,-3510091.0,32621497.0,3798392.0,28823105.0
March 2013,-3056498.0,30985174.0,2388479.0,28596695.0
June 2013,-1987728.0,,,
September 2013,-3921574.0,37512466.0,9395234.0,28117232.0
December 2013,-5137588.0,33859097.0,10592661.0,23266436.0
March 2014,-3112823.0,31310530.0,8215616.0,23094914.0
June 2014,-3840338.0,28377841.0,5515313.0,22862528.0
September 2014,-3975921.0,36500640.0,13052852.0,23447788.0
December 2014,-5534128.0,41406603.0,18196470.0,23210133.0
March 2015,-4056236.0,37419406.0,8422486.0,28996920.0
June 2015,-4072255.0,44502036.0,15787300.0,28714736.0
September 2015,-5939882.0,39381465.0,10948393.0,28433072.0
December 2015,-5055560.0,34594448.0,6456757.0,28137691.0
March 2016,-3138698.0,45139441.0,17279263.0,27860178.0
June 2016,-3238669.0,42772675.0,15190009.0,27582666.0
September 2016,-3631194.0,39748916.0,12437320.0,27311596.0
December 2016,-5627014.0,42238638.0,15111862.0,27126776.0
March 2017,-3333739.0,38550926.0,11674636.0,26876290.0
June 2017,-3273634.0,35418327.0,8791964.0,26626363.0
September 2017,-2522556.0,32985984.0,6611589.0,26374395.0
December 2017,-3964572.0,43750503.0,13893536.0,29856967.0
March 2018,-4028590.0,40413570.0,10627161.0,29786409.0
June 2018,-4236358.0,35744396.0,6272445.0,29471951.0
September 2018,-3207192.0,32985043.0,2635551.0,30349492.0
December 2018,-2726215.0,32032622.0,1672868.0,30359754.0
