,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2008,105600000.0,16650000.0,,
December 2008,105600000.0,16650000.0,,
March 2009,105600000.0,16650000.0,,
June 2009,105600000.0,16650000.0,,
September 2009,113771000.0,21672000.0,,
December 2009,171704000.0,21688000.0,,
March 2010,194900000.0,48000000.0,,
June 2010,169925000.0,42040000.0,,
September 2010,204100000.0,48000000.0,,
December 2010,215034000.0,42510000.0,,
March 2011,213600000.0,51800000.0,,
June 2011,219366000.0,28190000.0,,
September 2011,212900000.0,47500000.0,,
December 2011,222400000.0,63700000.0,,
March 2012,219300000.0,49400000.0,,
June 2012,281700000.0,1600000.0,,
September 2012,339300000.0,43100000.0,,
December 2012,348600000.0,47200000.0,,
March 2013,332400000.0,31200000.0,,
June 2013,310500000.0,29800000.0,,
September 2013,348100000.0,52600000.0,,
December 2013,354600000.0,31900000.0,,
March 2014,335000000.0,33200000.0,,
June 2014,338600000.0,15700000.0,,
September 2014,354500000.0,53500000.0,,
December 2014,371700000.0,8700000.0,,
March 2015,365000000.0,24400000.0,,
June 2015,399700000.0,-323400000.0,,
September 2015,486700000.0,-18100000.0,,
December 2015,549500000.0,-22600000.0,,
March 2016,535700000.0,15000000.0,,
June 2016,540400000.0,13800000.0,,
September 2016,524400000.0,14400000.0,,
December 2016,538100000.0,-35200000.0,,
March 2017,506300000.0,-1030700000.0,,
June 2017,225400000.0,-15800000.0,,
September 2017,492800000.0,6600000.0,,
December 2017,526200000.0,-39300000.0,,
March 2018,426400000.0,-40200000.0,,
June 2018,320800000.0,33200000.0,,
September 2018,435700000.0,5900000.0,,
December 2018,519400000.0,-71500000.0,,
March 2019,407700000.0,-237900000.0,,
June 2019,183000000.0,-357900000.0,,
September 2019,335100000.0,31700000.0,,
December 2019,381500000.0,-97400000.0,,
March 2020,412400000.0,-643500000.0,,
June 2020,292100000.0,-432600000.0,,
September 2020,229000000.0,76300000.0,,
