,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,240909750.0,-1013750.0,,
June 2009,240909750.0,-1013750.0,,
September 2009,240909750.0,-1013750.0,,
December 2009,240909750.0,-1013750.0,,
March 2010,227913000.0,-23542000.0,,
June 2010,224163000.0,-33730000.0,,
September 2010,235422000.0,-6274000.0,,
December 2010,255162000.0,85040000.0,,
March 2011,222039000.0,-35988000.0,,
June 2011,219786000.0,-32300000.0,,
September 2011,234856000.0,-22035000.0,,
December 2011,259379000.0,78195000.0,,
March 2012,228240000.0,-40780000.0,,
June 2012,219435000.0,-45039000.0,,
September 2012,224846000.0,-10148000.0,,
December 2012,263654000.0,74414000.0,,
March 2013,225096000.0,-26635000.0,,
June 2013,211253000.0,-37329000.0,,
September 2013,215204000.0,-931000.0,,
December 2013,247810000.0,61339000.0,,
March 2014,222319000.0,-31512000.0,,
June 2014,215807000.0,-36192000.0,,
September 2014,220901000.0,-11008000.0,,
December 2014,248009000.0,71738000.0,,
March 2015,218686000.0,-34074000.0,,
June 2015,215186000.0,-39563000.0,,
September 2015,220183000.0,-33992000.0,,
December 2015,251597000.0,50576000.0,,
March 2016,216185000.0,-37818000.0,,
June 2016,211872000.0,-38736000.0,,
September 2016,213816000.0,-31582000.0,,
December 2016,238755000.0,44717000.0,,
March 2017,205085000.0,-57315000.0,,
June 2017,191191000.0,-33209000.0,,
September 2017,202618000.0,-44877000.0,,
