,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,,,-9339.5,,
June 2010,,,-9339.5,,
September 2010,,,-9339.5,,
December 2010,,,-9339.5,,
March 2011,,,-11004.0,0.0,
June 2011,,,-1630.0,,
September 2011,,,-2475.0,975.0,
December 2011,,,-15197.0,968.0,
March 2012,,,-1019.0,1230.0,
June 2012,,,-770.0,,
September 2012,,,3055.0,,
December 2012,,,-1843.0,,
March 2013,2100111.0,286140.0,-6148804.0,0.0,
June 2013,1557835.0,214915.0,-2779427.0,0.0,
September 2013,1635409.0,232450.0,-2296993.0,6000.0,
December 2013,1464295.0,249412.0,-2739795.0,4300.0,1030503.0
March 2014,1904483.0,352072.0,-2871883.0,3336836.0,928269.0
June 2014,2454699.0,658734.0,-4246802.0,3487365.0,1016689.0
September 2014,2352316.0,731433.0,-5157549.0,3799199.0,1593029.0
December 2014,2805180.0,921394.0,-3433548.0,3010743.0,909352.0
March 2015,2914362.0,884971.0,-3164487.0,3358283.0,1243789.0
June 2015,2487094.0,761258.0,-8887306.0,4710891.0,2435305.0
September 2015,2257028.0,487613.0,-6963421.0,3245216.0,1210987.0
December 2015,2333516.0,509158.0,763214.0,2759649.0,1100000.0
March 2016,2419000.0,445000.0,-4557000.0,3041292.0,1659031.0
June 2016,2653260.0,483844.0,-3581248.0,4231496.0,2725811.0
September 2016,2685000.0,479000.0,-4053000.0,5090000.0,3772000.0
December 2016,2266740.0,493156.0,-2975752.0,4496000.0,3241000.0
March 2017,2992000.0,552000.0,-2734000.0,12990000.0,11821000.0
