,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,885750.0,-1566750.0,,
June 2009,885750.0,-1566750.0,,
September 2009,885750.0,-1566750.0,,
December 2009,885750.0,-1566750.0,,
March 2010,1112000.0,134000.0,,
June 2010,1142000.0,1230000.0,,
September 2010,1499000.0,3749000.0,,
December 2010,1380000.0,-891000.0,60944000.0,26694000.0
March 2011,1528000.0,-1318000.0,,
June 2011,1359000.0,-5404000.0,65546000.0,26135000.0
September 2011,1510000.0,-4031000.0,76478000.0,24042000.0
December 2011,2141000.0,-3806000.0,75811000.0,25724000.0
March 2012,1182000.0,-3202000.0,72155000.0,22343000.0
June 2012,1244000.0,-9347000.0,,
September 2012,1227000.0,-3802000.0,58784000.0,21129000.0
December 2012,1439000.0,-7891000.0,49907000.0,15323000.0
March 2013,1735000.0,-3353000.0,49057000.0,15101000.0
June 2013,1500000.0,-3586000.0,50352000.0,20050000.0
September 2013,1664000.0,-1744000.0,51425000.0,21304000.0
December 2013,1655000.0,-1679000.0,51579000.0,23714000.0
March 2014,1559000.0,-2828000.0,50722000.0,23021000.0
June 2014,1252000.0,-1330000.0,47697000.0,20012000.0
September 2014,1452000.0,-1308000.0,40106000.0,12835000.0
December 2014,1414000.0,-35000.0,38068000.0,11313000.0
March 2015,1257000.0,-4580000.0,36824000.0,10640000.0
