,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,,99559.0,156283.5,145463.0,,
June 2010,,99559.0,156283.5,145463.0,,
September 2010,,102268.0,193538.0,-170649.0,,
December 2010,,,,,259353.0,139966.0
March 2011,,86945.0,111224.0,-220253.0,,
June 2011,,93284.0,200496.0,-328303.0,,
September 2011,,88093.0,426465.0,-534807.0,178844.0,69667.0
December 2011,,12785.0,180629.0,-230410.0,115005.0,9407.0
March 2012,,84189.0,73998.0,-236114.0,129198.0,27489.0
June 2012,,88750.0,56790.0,-128627.0,121132.0,20124.0
September 2012,,70809.0,60826.0,-146775.0,113158.0,15160.0
December 2012,,-44149.0,163713.0,-139331.0,115035.0,20935.0
March 2013,,34129.0,127162.0,-186557.0,100052.0,9716.0
June 2013,,37662.0,124626.0,-193113.0,154122.0,54749.0
September 2013,,33659.0,50793.0,-115553.0,139143.0,42990.0
December 2013,,27512.0,130612.0,-127379.0,161531.0,68492.0
March 2014,,15270.0,159744.0,-175060.0,115076.0,26112.0
June 2014,,0.0,186203.0,-186887.0,144549.0,52248.0
September 2014,,0.0,103747.0,-104337.0,122354.0,34505.0
December 2014,,,,,421535.0,335438.0
March 2015,,0.0,111818.0,-112089.0,327535.0,240057.0
June 2015,,,102103.0,-102849.0,238685.0,151277.0
September 2015,,,113552.0,-114148.0,335468.0,252555.0
December 2015,,,192348.0,-192788.0,117195.0,39292.0
March 2016,,0.0,120579.0,-121641.0,348591.0,266161.0
June 2016,,,135127.0,-136224.0,588794.0,453778.0
September 2016,,,178470.0,-179268.0,441963.0,281485.0
December 2016,,,232935.0,-232849.0,462676.0,262399.0
March 2017,180973.5,,185013.0,-188972.0,348141.0,152269.0
June 2017,180973.5,,176935.0,13024.0,363256.0,156807.0
September 2017,230875.0,,230875.0,-232804.0,422841.0,212331.0
December 2017,177553.0,,177552.0,-208623.0,2293834.0,2084451.0
March 2018,199309.0,8147.75,199309.0,-187438.0,1920330.0,1719380.0
June 2018,353682.0,8147.75,353682.0,-355112.0,1649535.0,1457967.0
September 2018,306965.0,8147.75,306965.0,-310039.0,1517081.0,1196218.0
December 2018,487567.0,8147.75,454976.0,-486050.0,1463700.0,1303234.0
March 2019,391862.0,2386.0,389476.0,-391389.0,1225840.0,1071278.0
June 2019,455082.0,50124.0,404958.0,-453517.0,944997.0,797978.0
September 2019,366824.0,0.0,366824.0,-366215.0,691682.0,551807.0
December 2019,369604.0,0.0,369604.0,-370177.0,596626.0,445294.0
March 2020,380268.0,0.0,380268.0,-376879.0,479480.0,331864.0
June 2020,300861.0,389.0,300472.0,-301966.0,336972.0,191811.0
September 2020,321153.0,0.0,321153.0,-323285.0,301280.0,157930.0
December 2020,443439.0,0.0,443439.0,-448493.0,260290.0,76413.0
March 2021,-522981.0,0.0,-522981.0,-534006.0,222239.0,42267.0
June 2021,-860030.0,0.0,860030.0,-749774.0,20622372.0,869470.0
September 2021,2830409.5,646798.0,795958.0,-1160110.0,19993626.0,884814.0
December 2021,2830409.5,1273847.0,1224156.0,-1444771.0,40822161.0,2217697.0
March 2022,2129184.0,1577454.0,551730.0,-2099895.0,40736264.0,3023059.0
June 2022,2261960.0,1634856.0,627104.0,-1954032.0,40413042.0,3698896.0
