,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2010,-378664.5,,,
December 2010,-378664.5,760808.0,756266.0,4542.0
March 2011,-16076750.0,13476038.0,2420460.0,11055578.0
June 2011,-1585103.0,13904792.0,2834587.0,11070205.0
September 2011,-44651305.0,13603955.0,2258228.0,11345727.0
December 2011,-11686026.0,21498369.0,9322894.0,12175475.0
March 2012,-4954333.0,25784704.0,12153756.0,13630948.0
June 2012,-3320723.0,22071149.0,1700216.0,20370933.0
September 2012,-13944975.0,41604875.0,11965750.0,29639125.0
December 2012,-19750877.0,55304511.0,10788444.0,44516067.0
March 2013,-14849425.0,51062000.0,2220000.0,48842000.0
June 2013,1534000.0,55759000.0,4899000.0,50860000.0
September 2013,-15581000.0,56860000.0,3213000.0,53647000.0
December 2013,-20585000.0,14288000.0,373000.0,13915000.0
