,NetIncomeLoss,Assets
March 2009,860250.0,
June 2009,860250.0,
September 2009,860250.0,
December 2009,860250.0,
March 2010,1578000.0,
June 2010,1485000.0,
September 2010,81000.0,
December 2010,461000.0,558840000.0
March 2011,1167000.0,
June 2011,1323000.0,582371000.0
September 2011,1139000.0,571336000.0
December 2011,693000.0,568022000.0
March 2012,1714000.0,560175000.0
June 2012,2002000.0,568917000.0
September 2012,1253000.0,574152000.0
December 2012,1581000.0,593276000.0
March 2013,1803000.0,580846000.0
June 2013,2001000.0,585673000.0
September 2013,1505000.0,583505000.0
December 2013,1849000.0,586444000.0
March 2014,1363000.0,595638000.0
June 2014,1958000.0,601740000.0
September 2014,1385000.0,606216000.0
December 2014,2434000.0,626830000.0
March 2015,1455000.0,613741000.0
June 2015,798000.0,634315000.0
September 2015,3289000.0,638069000.0
December 2015,1355000.0,653272000.0
March 2016,1525000.0,664271000.0
June 2016,1610000.0,677388000.0
September 2016,1430000.0,668421000.0
December 2016,1805000.0,700149000.0
March 2017,2042000.0,705140000.0
June 2017,2027000.0,744049000.0
September 2017,2007000.0,738564000.0
December 2017,1710000.0,765751000.0
March 2018,2539000.0,775864000.0
June 2018,2521000.0,775191000.0
September 2018,1860000.0,786074000.0
December 2018,2081000.0,799617000.0
March 2019,2571000.0,808717000.0
June 2019,2126000.0,833504000.0
September 2019,2231000.0,851419000.0
December 2019,2831000.0,877320000.0
March 2020,2441000.0,898877000.0
June 2020,2819000.0,1022901000.0
September 2020,3406000.0,1073260000.0
December 2020,2506000.0,1130152000.0
March 2021,2862000.0,1184957000.0
June 2021,3003000.0,1219144000.0
September 2021,2873000.0,1252753000.0
December 2021,2283000.0,1303038000.0
March 2022,3250000.0,1374295000.0
June 2022,3992000.0,1402513000.0
