,OperatingExpenses,NetIncomeLoss,Assets
December 2007,4596.375,-1885.75,
March 2008,4596.375,-1885.75,
June 2008,4596.375,-1885.75,
September 2008,4596.375,-1885.75,
December 2008,4596.375,-1862.5,
March 2009,4596.375,-1862.5,
June 2009,4596.375,-1862.5,
September 2009,4596.375,-1862.5,
December 2009,1005.5,-1068.0,
March 2010,1005.5,-1068.0,
June 2010,731.0,-731.0,
September 2010,710.0,-710.0,
December 2010,1175.0,-1175.0,
March 2011,802.0,-1202.0,
June 2011,725.0,-725.0,
September 2011,1718.0,-1718.0,
December 2011,1356.0,-1356.0,
March 2012,1750.0,-2150.0,
June 2012,1088.0,-1088.0,
September 2012,772785.0,-772785.0,
December 2012,7290.0,-7290.0,
March 2013,2116363.0,-2117063.0,
June 2013,12023.0,-12023.0,
September 2013,1461.0,-1461.0,
December 2013,55316.0,-55316.0,
March 2014,2034.0,-2784.0,
June 2014,1826.0,-1826.0,
September 2014,1346.0,-1376.0,
December 2014,1290.0,-1290.0,
March 2015,895.0,-1645.0,
June 2015,770.0,-770.0,
September 2015,545.0,-545.0,
December 2015,1825.0,-1825.0,
March 2016,1225.0,-1225.0,
June 2016,1350.0,-2100.0,
