,NetIncomeLoss,Assets
March 2013,172000.0,
June 2013,196000.0,
September 2013,136000.0,
December 2013,225000.0,196675000.0
March 2014,159000.0,
June 2014,202000.0,
September 2014,160000.0,212698000.0
December 2014,-693000.0,213342000.0
March 2015,149000.0,213314000.0
June 2015,149000.0,217908000.0
September 2015,206000.0,223583000.0
December 2015,154000.0,230709000.0
March 2016,193000.0,241311000.0
June 2016,275000.0,257006000.0
September 2016,386000.0,266710000.0
December 2016,568000.0,268646000.0
March 2017,526000.0,276100000.0
June 2017,421000.0,294132000.0
September 2017,631000.0,298702000.0
December 2017,226000.0,307526000.0
March 2018,483000.0,311105000.0
June 2018,376000.0,320114000.0
September 2018,442000.0,322327000.0
December 2018,469000.0,323954000.0
March 2019,323000.0,325988000.0
