,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,,22057250.0,,
June 2009,,22057250.0,,
September 2009,,22057250.0,,
December 2009,,22057250.0,,
March 2010,227755500.0,36003000.0,,
June 2010,227755500.0,36293000.0,,
September 2010,227755500.0,-8429000.0,,
December 2010,227755500.0,-3563000.0,3005250000.0,577027000.0
March 2011,220408000.0,34580000.0,,
June 2011,223849000.0,34378000.0,3235002000.0,601791000.0
September 2011,216450000.0,37347000.0,3222872000.0,608202000.0
December 2011,249201000.0,21188000.0,3227518000.0,621786000.0
March 2012,233118000.0,34044000.0,3367368000.0,693814000.0
June 2012,233110000.0,36694000.0,3333596000.0,675872000.0
September 2012,231905000.0,22096000.0,3452065000.0,765136000.0
December 2012,237257000.0,32707000.0,3457295000.0,761092000.0
March 2013,215914000.0,3055000.0,3940932000.0,1255351000.0
June 2013,226018000.0,43668000.0,3462109000.0,804372000.0
September 2013,188524000.0,46148000.0,3480680000.0,821773000.0
December 2013,187302000.0,50331000.0,3486264000.0,821570000.0
March 2014,195439000.0,46278000.0,3544110000.0,888735000.0
June 2014,197063000.0,47759000.0,3875953000.0,798663000.0
September 2014,253473000.0,16110000.0,3929225000.0,827797000.0
December 2014,211809000.0,48258000.0,3743916000.0,934998000.0
March 2015,215096000.0,80500000.0,3546219000.0,727106000.0
June 2015,210192000.0,49581000.0,3549874000.0,721098000.0
September 2015,203757000.0,49484000.0,3556941000.0,746047000.0
December 2015,224071000.0,62275000.0,3555217000.0,743172000.0
March 2016,220843000.0,44555000.0,3522698000.0,709837000.0
June 2016,209870000.0,32979000.0,3546601000.0,766213000.0
September 2016,214091000.0,47535000.0,3477340000.0,721171000.0
December 2016,221157000.0,68320000.0,3440838000.0,694295000.0
March 2017,221877000.0,54096000.0,3455996000.0,720740000.0
June 2017,226450000.0,44764000.0,3480945000.0,732931000.0
