,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2007,126000000.0,,,
June 2007,126000000.0,,,
September 2007,126000000.0,,,
December 2007,126000000.0,,,
March 2008,207000000.0,,,
June 2008,207000000.0,,,
September 2008,309000000.0,,,
December 2008,107000000.0,29873000000.0,3520000000.0,8060000000.0
March 2009,182000000.0,,,
June 2009,174000000.0,,,
September 2009,247000000.0,30658000000.0,3049000000.0,8175000000.0
December 2009,154000000.0,31236000000.0,3531000000.0,7972000000.0
March 2010,190000000.0,32134000000.0,3830000000.0,8163000000.0
June 2010,180000000.0,,,
September 2010,361000000.0,32706000000.0,3706000000.0,8224000000.0
December 2010,125000000.0,33054000000.0,3476000000.0,8338000000.0
March 2011,184000000.0,32622000000.0,2793000000.0,8347000000.0
June 2011,176000000.0,33120000000.0,3016000000.0,8355000000.0
September 2011,291000000.0,33677000000.0,3425000000.0,8237000000.0
December 2011,-76000000.0,34931000000.0,3320000000.0,9079000000.0
March 2012,150000000.0,35975000000.0,3835000000.0,9335000000.0
June 2012,63000000.0,35724000000.0,3387000000.0,9145000000.0
September 2012,155000000.0,36651000000.0,3026000000.0,
