,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,800265.5,22598.0,934256.0,-1095517.0,,,
June 2010,800265.5,52850.0,579942.0,-3336639.0,,,
September 2010,800265.5,5394.0,790238.0,-425720.0,,,
December 2010,800265.5,153824.0,358257.8484848485,-1781808.0,1022532.0,691270.0,
March 2011,1218505.0,46679.0,1171826.0,-1331341.0,,,
June 2011,534244.0,36661.0,492539.0,-657651.0,998590.0,706061.0,
September 2011,687225.0,52130.0,629995.0,-1405723.0,990459.0,720407.0,
December 2011,544985.0,64147.0,,-40433.0,902445.0,642995.0,
March 2012,630829.0,35514.0,,-449566.0,631471.0,447794.0,
June 2012,464325.0,22725.0,,-556955.0,773584.0,488005.0,
September 2012,752175.0,0.0,,-1019937.0,725229.0,515891.0,
December 2012,594801.0,3793.0,,-733127.0,576300.0,440767.0,
March 2013,957727.0,10452.0,,-1390773.0,429840.0,297347.0,
June 2013,454754.0,36230.0,,-764657.0,406035.0,283646.0,
September 2013,478174.0,6143.0,,-160081.0,338945.0,240200.0,
December 2013,667738.0,3049.0,,-921535.0,272194.0,179272.0,
March 2014,194502.0,0.0,,-510067.0,,,
June 2014,623054.0,676.0,,-1023994.0,,,
September 2014,784788.0,0.0,,-2155541.0,,,
December 2014,299125.0,2798.0,,-298325.0,261592.0,184884.0,76708.0
March 2015,309055.0,2031.0,,1070369.0,253668.0,178486.0,
June 2015,176853.0,0.0,,-775758.0,251884.0,178228.0,73656.0
September 2015,162988.0,2826.0,,-49568.0,269895.0,197765.0,72130.0
