,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
December 2007,38623.9,-152623.0,,
March 2008,38623.9,-39209.0,,
June 2008,38623.9,-39209.0,,
September 2008,38623.9,-39209.0,,
December 2008,38623.9,-39209.0,,
March 2009,38623.9,-12528.5,,
June 2009,38623.9,-12528.5,,
September 2009,38623.9,-12528.5,,
December 2009,38623.9,-12528.5,,
March 2010,24089.0,-24089.0,,
June 2010,32358.0,-32358.0,,
September 2010,26615.0,-24346.0,,
December 2010,38623.9,-124018.0,27753.0,13914.0
March 2011,39516.0,-40105.0,,
June 2011,37927.0,-37927.0,10088.0,
September 2011,163252.0,-166889.0,128358.0,111057.0
December 2011,293733.0,-148024.0,106396.0,98801.0
March 2012,245869.0,-248112.0,94000.0,90470.0
June 2012,536031.0,-503194.0,,
September 2012,167540.0,-164889.0,110261.0,93828.0
December 2012,732458.0,-786608.0,68947.0,54412.0
March 2013,248814.0,-280876.0,99512.0,86875.0
June 2013,421105.0,-502913.0,106690.0,95952.0
September 2013,115343.0,-192582.0,97425.0,88328.0
December 2013,155626.0,-289565.0,62962.0,55506.0
March 2014,2096523.0,-2817264.0,288086.0,277521.0
June 2014,247615.0,-473591.0,599230.0,565612.0
September 2014,283173.0,-336454.0,511160.0,414237.0
December 2014,260619.0,-556209.0,309643.0,278414.0
March 2015,77024.0,-132971.0,358517.0,328358.0
June 2015,166766.0,-239966.0,247845.0,242198.0
September 2015,74987.0,-161510.0,175965.0,171412.0
