,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,859103.0,264276.0,,
June 2010,815838.0,399840.0,,
September 2010,803341.0,434231.0,,
December 2010,759055.0,486992.0,6389158.0,4133082.0
March 2011,799457.0,385087.0,,
June 2011,787593.0,392460.0,6794938.0,4634993.0
September 2011,802075.0,455542.0,7289234.0,5194470.0
December 2011,826923.0,478291.0,6818899.0,4751187.0
March 2012,854972.0,387207.0,7596459.0,5594749.0
June 2012,798363.0,504505.0,7825605.0,5860720.0
September 2012,733810.0,556737.0,8524013.0,6580246.0
December 2012,727143.0,552393.0,6177458.0,4159124.0
