,OperatingExpenses,NetIncomeLoss,Assets
March 2009,651553.0,-954392.0,
June 2009,651553.0,-954392.0,
September 2009,651553.0,-954392.0,
December 2009,651553.0,-954392.0,
March 2010,562645.0,-392567.0,
June 2010,599394.0,-623414.0,
September 2010,547818.0,1448888.0,
December 2010,714944.0,1191446.0,28898849.0
March 2011,600967.0,-1448966.0,
June 2011,513077.0,-911043.0,25081271.0
September 2011,769163.0,1791892.0,26343588.0
December 2011,202015.0,-2227843.0,22955083.0
March 2012,446843.0,-717796.0,21517413.0
June 2012,432116.0,-635280.0,20636181.0
September 2012,392098.0,-535662.0,19019403.0
December 2012,368680.0,-475036.0,18382870.0
March 2013,363279.0,95905.0,18046936.0
June 2013,368140.0,-560963.0,17060399.0
September 2013,346287.0,-1454021.0,15436544.0
December 2013,327076.0,132444.0,15315018.0
March 2014,284191.0,-1278413.0,13736880.0
June 2014,199627.0,645558.0,13934525.0
September 2014,208478.0,855126.0,14307913.0
December 2014,299012.0,1301920.0,15095759.0
March 2015,367278.0,789389.0,15909211.0
June 2015,104579.0,-1802580.0,13645597.0
September 2015,275188.0,832513.0,14246464.0
December 2015,221005.0,55428.0,13966891.0
March 2016,206069.0,-534693.0,12832085.0
June 2016,167625.0,-606881.0,11761303.0
September 2016,167506.0,-259409.0,10842485.0
December 2016,133711.0,-766567.0,9503632.0
March 2017,133833.0,-452219.0,8291400.0
June 2017,124228.0,-590681.0,7326522.0
September 2017,117236.0,-138682.0,6511334.0
December 2017,113666.0,604298.0,6704134.0
March 2018,112904.0,-9292.0,6341046.0
June 2018,106025.0,-339659.0,5852937.0
September 2018,101886.0,-64463.0,5402469.0
