,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2007,795049.25,9791.666666666666,,,,
September 2007,795049.25,9791.666666666666,,,,
December 2007,795049.25,9791.666666666666,,,,
March 2008,795049.25,9791.666666666666,,,,
June 2008,795049.25,9791.666666666666,,,,
September 2008,795049.25,9791.666666666666,,,,
December 2008,795049.25,9791.666666666666,,,,
March 2009,795049.25,9791.666666666666,,,,
June 2009,795049.25,9791.666666666666,,,,
September 2009,795049.25,9791.666666666666,,,,
December 2009,795049.25,9791.666666666666,,,,
March 2010,795049.25,9791.666666666666,,,,
June 2010,286999.0,0.0,,,,
September 2010,329995.0,2400.0,,,,
December 2010,467237.0,1800.0,,,,
March 2011,464792.0,3700.0,,597999.0,521896.0,48173.0
June 2011,535909.0,0.0,1625787.5,283656.0,207566.0,47699.0
September 2011,361395.0,0.0,1625787.5,394781.0,320441.0,47225.0
December 2011,504909.0,0.0,-3364443.0,377500.0,304910.0,46750.0
March 2012,495545.0,2074.0,-6036475.0,558825.0,487896.0,46276.0
June 2012,531029.0,,282546.0,,,
September 2012,969422.0,,-3988713.0,255287.0,188825.0,44727.0
December 2012,469580.0,,-590240.0,385651.0,310403.0,44254.0
March 2013,427473.0,,-2517527.0,200878.0,161338.0,10682.0
June 2013,445981.0,1890.0,-305096.0,169953.0,128549.0,10490.0
September 2013,519426.0,1890.0,2226087.0,211647.0,172164.0,10423.0
December 2013,478463.0,1425.0,-1091176.0,153556.0,115512.0,10804.0
March 2014,321490.0,0.0,-1041830.0,86221.0,55000.0,5730.0
June 2014,334173.0,400.0,-527993.0,51188.0,21791.0,
September 2014,322592.0,0.0,-1356951.0,201808.0,174234.0,
December 2014,295969.0,0.0,-1672789.0,931364.0,163126.0,111009.0
March 2015,718967.0,6200.0,-1473140.0,1581898.0,352016.0,216741.0
June 2015,1034893.0,0.0,-49882.0,6678792.0,1324046.0,4378859.0
