,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,515152.0,437038.0,,,,
June 2010,759364.0,668765.0,,,,
September 2010,,,,,,
December 2010,853450.0,643683.0,-304867.0,6689986.0,190171.0,
March 2011,581455.0,424939.0,-191036.0,,,
June 2011,728454.0,650712.0,258197.0,6708258.0,307921.0,
September 2011,1220163.0,836466.0,202437.0,6588081.0,223191.0,11082.0
December 2011,642038.0,490441.0,-180233.0,6492879.0,194616.0,10649.0
March 2012,625493.0,418333.0,-113803.0,6544680.0,290864.0,
June 2012,934656.0,689079.0,380273.0,6467238.0,217803.0,
September 2012,943349.0,707841.0,209615.0,6551004.0,340562.0,
December 2012,741182.0,601014.0,-212435.0,6508801.0,304534.0,
March 2013,721670.0,547060.0,-143801.0,6786467.0,348992.0,
June 2013,,703734.0,301739.0,6858697.0,387530.0,
September 2013,,751881.0,245398.0,6975096.0,540371.0,
December 2013,,571206.0,-227970.0,6768733.0,390316.0,
March 2014,,587611.0,-256354.0,6835174.0,441072.0,
June 2014,,758237.0,414297.0,6877850.0,522316.0,
September 2014,,742809.0,62445.0,7181514.0,886075.0,
December 2014,,565604.0,-125155.0,6895682.0,620540.0,
March 2015,,575334.0,-227029.0,7283896.0,985900.0,
June 2015,,758292.0,552275.0,7403092.0,939444.0,
September 2015,,718059.0,424508.0,7776496.0,1246545.0,
December 2015,,672248.0,-137164.0,7448316.0,866653.0,
March 2016,,570886.0,59348.0,7618202.0,1048955.0,
June 2016,,717261.0,731649.0,8366180.0,1825416.0,
September 2016,,685153.0,1247724.0,9504375.0,2134602.0,
December 2016,,746766.0,5227.0,8958136.0,1684463.0,
March 2017,,671733.0,165516.0,9074039.0,1770625.0,
June 2017,,808363.0,654212.0,9895701.0,2953303.0,
September 2017,,854766.0,435699.0,10307593.0,3670989.0,
December 2017,,820032.0,-134877.0,9799258.0,3187971.0,
March 2018,,695173.0,-34660.0,9640555.0,2830204.0,
June 2018,,839027.0,629599.0,10274155.0,3565703.0,
September 2018,,851102.0,551130.0,9674405.0,3046120.0,
December 2018,,782532.0,-15483.0,9546609.0,2843461.0,
March 2019,,781516.0,-34207.0,9581068.0,2884589.0,
June 2019,,886002.0,618695.0,10278789.0,3634492.0,
September 2019,,949095.0,527533.0,10763336.0,4130545.0,
December 2019,,851217.0,-89151.0,10650708.0,3993102.0,
March 2020,,763628.0,-190152.0,10299349.0,3485394.0,
June 2020,,1032128.0,1266175.0,17937994.0,4098179.0,
September 2020,,1468350.0,1780597.0,19522283.0,5855339.0,
December 2020,,1399845.0,227935.0,19836349.0,6110823.0,
March 2021,,1337649.0,538048.0,20105304.0,6103316.0,
June 2021,,1514013.0,1266833.0,20372367.0,6409389.0,
September 2021,,1566479.0,765730.0,20981976.0,7148168.0,
December 2021,,1976797.0,-421940.0,20907916.0,6666855.0,
March 2022,,1556859.0,-51690.0,20616767.0,5694774.0,
June 2022,,1880438.0,718712.0,21220721.0,6166459.0,
