,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,1446938.0,,,,
June 2010,1813202.0,,,,
September 2010,2082177.0,,,,
December 2010,,,44324110.0,1309442.0,43014668.0
March 2011,3215018.0,,,,
June 2011,2319506.0,,67635291.0,1925618.0,65709673.0
September 2011,2222201.0,,69017977.0,1088854.0,67929123.0
December 2011,,,,,
March 2012,,,,,
June 2012,,,,,
September 2012,,,,,
December 2012,,,,,
March 2013,,,,,
June 2013,,,,,
September 2013,,,,,
December 2013,,,,,
March 2014,,,,,
June 2014,,,,,
September 2014,,,,,
December 2014,,,,,
March 2015,,,,,
June 2015,,,,,
September 2015,,,,,
December 2015,,,,,
March 2016,,,,,
June 2016,,,,,
September 2016,,,,,
December 2016,,,,,
March 2017,,,,,
June 2017,,,,,
September 2017,,,,,
December 2017,,,,,
March 2018,,,,,
June 2018,,,,,
September 2018,,,,,
December 2018,,,,,
March 2019,,-918.25,,,
June 2019,,-918.25,,,
September 2019,,-918.25,,,
December 2019,,-918.25,,,
March 2020,8221.5,-8221.5,,,
June 2020,8221.5,-8221.5,,,
September 2020,10413.0,-10413.0,,,
December 2020,,-12487.0,,,
March 2021,2807.0,-2807.0,,,
June 2021,82807.0,-82807.0,,,
September 2021,16807.0,-16807.0,,,
December 2021,,-41562.0,,,
March 2022,3207.0,-3207.0,548.0,548.0,
June 2022,7903.0,-7903.0,548.0,,
