,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2006,174489.92857142858,-5315.5,,,
December 2006,174489.92857142858,-5315.5,,,
March 2007,174489.92857142858,-84863.5,,,
June 2007,174489.92857142858,-84863.5,,,
September 2007,174489.92857142858,-84863.5,,,
December 2007,174489.92857142858,-84863.5,,,
March 2008,174489.92857142858,-304377.5,,,
June 2008,174489.92857142858,-304377.5,,,
September 2008,174489.92857142858,-304377.5,,,
December 2008,174489.92857142858,-304377.5,,,
March 2009,174489.92857142858,-337351.0,,,
June 2009,174489.92857142858,-337351.0,,,
September 2009,174489.92857142858,-337351.0,,,
December 2009,174489.92857142858,-337351.0,,,
March 2010,134517.0,-199170.0,,,
June 2010,134517.0,-199170.0,,,
September 2010,294990.0,-416913.0,,,
December 2010,348892.0,-400738.0,16375.0,13947.0,
March 2011,208468.0,-771571.0,,,
June 2011,203178.0,-819123.0,,,
September 2011,237861.0,-624326.0,232264.0,64924.0,
December 2011,186649.0,-488164.0,192415.0,32222.0,
March 2012,232718.0,-562010.0,201040.0,48088.0,
June 2012,309756.0,-471471.0,,,
September 2012,175438.0,-331869.0,48595.0,10123.0,
December 2012,234065.0,-553077.0,125342.0,94073.0,30269.0
March 2013,264108.0,-532371.0,84508.0,60414.0,
June 2013,3087000.0,-3932000.0,,,
September 2013,5257000.0,-1618000.0,23241177.0,1908437.0,2906047.0
December 2013,4492585.0,-2555629.0,30769383.0,2211774.0,3703771.0
March 2014,6099000.0,-780000.0,28599085.0,987050.0,3422508.0
June 2014,8769000.0,-3836000.0,22624000.0,688000.0,3306000.0
September 2014,6401000.0,-1212000.0,21411000.0,551000.0,3195000.0
December 2014,6549000.0,-2211000.0,20219000.0,538000.0,3250000.0
March 2015,6045000.0,-1433000.0,19383000.0,590000.0,3078000.0
