,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2010,31238.0,,-32993.0,,
September 2010,6462.0,,-8217.0,,
December 2010,3956.0,,-7409.0,,
March 2011,14427.0,,-16124.0,,
June 2011,9207.0,,-11718.0,,
September 2011,11295.0,,-14021.0,,
December 2011,3827.0,,-21795.0,,
March 2012,3954.0,,-6895.0,,
June 2012,11812.0,,-14538.0,,
September 2012,2958.0,,-5685.0,,
December 2012,-310660.0,,283565.0,,
March 2013,360919.0,360919.0,-335495.0,,
June 2013,341570.0,341570.0,-385175.0,,
September 2013,342150.0,342150.0,-388729.0,,
December 2013,1401787.0,446321.0,-1040421.0,2676435.0,324120.0
March 2014,511204.0,511204.0,-587642.0,2500258.0,221022.0
June 2014,390116.0,390116.0,-499723.0,2400330.0,284477.0
September 2014,379721.0,379721.0,-442451.0,2385121.0,314347.0
December 2014,1463360.0,388539.0,-1586345.0,1217985.0,245528.0
March 2015,481700.0,481700.0,-506666.0,1272538.0,283492.0
June 2015,1154406.0,326587.0,-1142508.0,382672.0,254018.0
