,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
June 2009,,0.0,,
September 2009,,0.0,,
December 2009,,0.0,,
March 2010,,0.0,,
June 2010,2287.5,-2287.5,,
September 2010,2287.5,-2287.5,,
December 2010,1705.25,0.0,,
March 2011,1705.25,-33310.0,,
June 2011,1705.25,-56160.0,,
September 2011,1705.25,-13860.0,23950.0,23950.0
December 2011,164500.0,-159600.0,27300.0,27300.0
March 2012,,-84200.0,22100.0,22100.0
June 2012,,-7400.0,7700.0,7700.0
September 2012,,-37700.0,600.0,600.0
December 2012,,-51000.0,3100.0,3100.0
March 2013,,-19300.0,500.0,500.0
June 2013,,-41900.0,500.0,500.0
September 2013,,-6700.0,400.0,400.0
December 2013,,-20300.0,400.0,400.0
March 2014,,-16300.0,400.0,400.0
June 2014,,-6400.0,300.0,300.0
September 2014,,-32700.0,300.0,300.0
December 2014,,-10500.0,300.0,300.0
March 2015,,-5800.0,200.0,200.0
June 2015,,-6400.0,100.0,100.0
September 2015,,-9016.0,348.0,348.0
December 2015,,-20498.0,,
March 2016,,-18387.0,9168.0,9168.0
June 2016,,-27293.0,6668.0,6668.0
September 2016,,-31967.0,4167.0,4167.0
December 2016,,-47335.0,1667.0,1667.0
March 2017,,-15665.0,9167.0,9167.0
June 2017,,-31045.0,6667.0,6667.0
September 2017,,-19073.0,4167.0,4167.0
December 2017,,-16725.0,1667.0,1667.0
March 2018,12455.0,-15767.0,11000.0,11000.0
June 2018,,-21500.0,8000.0,8000.0
September 2018,,-11668.0,5000.0,5000.0
