,OperatingExpenses,NetIncomeLoss,Assets
December 2005,352.625,26848.0,
March 2006,352.625,26848.0,
June 2006,352.625,26848.0,
September 2006,352.625,26848.0,
December 2006,352.625,5433.75,
March 2007,352.625,5433.75,
June 2007,352.625,5433.75,
September 2007,352.625,5433.75,
December 2007,352.625,7568.75,
March 2008,352.625,7568.75,
June 2008,352.625,7568.75,
September 2008,352.625,7568.75,
December 2008,352.625,4394.75,
March 2009,352.625,4394.75,
June 2009,352.625,4394.75,
September 2009,352.625,4394.75,
December 2009,352.625,907.5,
March 2010,352.625,907.5,
June 2010,352.625,907.5,
September 2010,352.625,907.5,
December 2010,352.625,1638.75,
March 2011,352.625,1638.75,
June 2011,352.625,1638.75,
September 2011,352.625,1638.75,
December 2011,233.75,20113.25,
March 2012,233.75,20113.25,
June 2012,233.75,20113.25,
September 2012,233.75,20113.25,466507.0
December 2012,1441.0,-53717.0,
March 2013,219.66666666666666,-2777.0,
June 2013,219.66666666666666,-2777.0,
September 2013,219.66666666666666,-2777.0,382159.0
December 2013,34.0,9464.0,392445.0
