,OperatingExpenses,NetIncomeLoss,Assets
March 2009,3647250000.0,403250000.0,
June 2009,3647250000.0,403250000.0,
September 2009,3647250000.0,403250000.0,
December 2009,3647250000.0,403250000.0,
March 2010,3509000000.0,220000000.0,
June 2010,3471000000.0,643000000.0,
September 2010,3338000000.0,-233000000.0,
December 2010,3815000000.0,1661000000.0,577712000000.0
March 2011,3477000000.0,1825000000.0,
June 2011,3449000000.0,1810000000.0,577123000000.0
September 2011,3107000000.0,1455000000.0,572736000000.0
December 2011,2976000000.0,1420000000.0,584536000000.0
March 2012,2845000000.0,1575000000.0,573362000000.0
June 2012,3031000000.0,1569000000.0,558804000000.0
September 2012,3072000000.0,1568000000.0,561602000000.0
December 2012,3410000000.0,1503000000.0,539223000000.0
March 2013,3189000000.0,1818000000.0,529518000000.0
June 2013,3136000000.0,1801000000.0,521104000000.0
September 2013,2968000000.0,1812000000.0,
December 2013,3170000000.0,773000000.0,516829000000.0
March 2014,2811000000.0,1945000000.0,510447000000.0
June 2014,2069000000.0,1828000000.0,509568000000.0
September 2014,2032000000.0,1549000000.0,506914000000.0
December 2014,6141000000.0,1912000000.0,502570000000.0
March 2015,3194000000.0,-14745000000.0,476460000000.0
June 2015,2244000000.0,-3368000000.0,463320000000.0
September 2015,2255000000.0,387000000.0,433819000000.0
